Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ab-4476739,CANMORE-BANFF 1 Bedroom CONDO..Nice,Apartment,Entire home/apt,2010-10-14,2014-10-10,5-21-19,2019-05-21,51.07023,-115.35846,4476739,12057949
ab-13668592,2BR Banff Rocky Mountain Resort July 8-15,Condominium,Entire home/apt,7/22/17,2017-07-22,5-21-19,2019-05-21,51.20248,-115.53708,13668592,79485662
ab-17405579,WorldMark Canmore-Banff,Serviced apartment,Entire home/apt,2/21/17,2017-02-21,5-23-19,2019-05-23,51.07024,-115.35883,17405579,91214395
ab-20069957,Tiny Home in Banff Town,Other,Entire home/apt,7/23/17,2017-07-23,7-26-17,2017-07-26,51.17701822,-115.5657473,20069957,142640864
ab-6016126,2BR Banff Rocky Mountain Resort close to downtown,Condominium,Entire home/apt,4/13/15,2015-04-13,5-15-19,2019-05-15,51.1846,-115.55517,6016126,26650418
ab-13689712,1bdm Canmore-Banff WorldMark Resort,Condominium,Entire home/apt,6/24/16,2016-06-24,5-23-19,2019-05-23,51.06726,-115.3579,13689712,19139775
ab-13061869,Banff 2 Bedroom + Loft Condo with 4 Queen Beds,Condominium,Entire home/apt,5/17/16,2016-05-17,10-24-17,2017-10-24,51.18781617,-115.5454408,13061869,65790915
ab-17432415,Banff/Canmore Ultra Luxury Mountain Villa,House,Entire home/apt,2/23/17,2017-02-23,5-24-19,2019-05-24,51.09513,-115.32924,17432415,82407606
ab-4541180,CANMORE-BANFF AT VERY NICE WORLDMARK RESORT! NICE!,Apartment,Entire home/apt,10/19/14,2014-10-19,5-24-19,2019-05-24,51.07052,-115.36037,4541180,12057949
ab-9259084,Basement suite close to Banff,House,Private room,2011-02-15,2015-11-02,3-13-16,2016-03-13,51.03169296,-114.1480525,9259084,20738266
ab-19484773,Banff's Original Cowboy Bed and Breakfast,Apartment,Entire home/apt,6/22/17,2017-06-22,5-20-19,2019-05-20,51.17849,-115.56813,19484773,135588616
ab-15084321,The BEST Airbnb in YYC. FREE Banff pass! 2BR 2BA,Apartment,Entire home/apt,3/13/17,2017-03-13,5-22-19,2019-05-22,51.02367,-114.06701,15084321,66980130
ab-3278448,"WORLDMARK Canmore-Banff, Alberta",Apartment,Entire home/apt,2012-05-16,2016-12-05,5-22-19,2019-05-22,51.06862,-115.35911,3278448,85132
ab-12204571,Banff Park Gate Retreat,Apartment,Entire home/apt,2004-02-16,2016-04-02,5-23-19,2019-05-23,51.12598,-115.3877,12204571,63975922
ab-17443754,"Mountain Home Bed & Breakfast, Banff National Park",Bed & Breakfast,Private room,2/23/17,2017-02-23,2005-04-17,2017-05-04,51.17697797,-115.5692358,17443754,106825278
ab-4639058,"1 BEDROOM SUITE BANFF, @ WORLDMARK!",Apartment,Entire home/apt,2011-01-14,2014-11-01,5-24-19,2019-05-24,51.06867,-115.35844,4639058,12057949
ab-4639180,CANMORE-BANFF 2 BEDROOM FULL CONDO SLEEPS 6! NICE!,Apartment,Entire home/apt,2011-01-14,2014-11-01,5-25-19,2019-05-25,51.07058,-115.3588,4639180,12057949
ab-8015083,Bright room Banff Trail UofC area,Apartment,Private room,8/21/15,2015-08-21,11-17-15,2015-11-17,51.07491381,-114.119147,8015083,26026966
ab-13735093,Banff Weekend Rental,Apartment,Private room,6/27/16,2016-06-27,2010-03-16,2016-10-03,51.18558135,-115.5532368,13735093,20126077
ab-3343678,"Canmore/Banff 1 BR Hotel, Sleeps 4",Place,Entire home/apt,2012-05-16,2016-12-05,1-15-19,2019-01-15,51.06894372,-115.3585018,3343678,4385059
ab-13749097,Banff Rocky Mountain Resort 1BR,Condominium,Entire home/apt,2001-02-17,2017-01-02,5-21-19,2019-05-21,51.19896,-115.53561,13749097,52651623
ab-4720521,CONDO SLEEPS 4 BANFF @ WORLDMARK!,Apartment,Entire home/apt,2011-12-14,2014-11-12,5-24-19,2019-05-24,51.0705,-115.35843,4720521,12057949
ab-3372906,"Canmore Banff 1 BDRM, 1 BTH, Condo, Sleeps 4, #4",Resort,Private room,2012-05-16,2016-12-05,1-14-19,2019-01-14,51.06868545,-115.3585192,3372906,4385059
ab-9338967,"NEW LUXURY CONDO ensuites each room, Canmore Banff",Apartment,Entire home/apt,2011-06-15,2015-11-06,5-20-19,2019-05-20,51.04908634,-115.314006,9338967,47621641
ab-6094607,1BR at The Banff Rocky Mountain close to downtown,Condominium,Entire home/apt,11/24/16,2016-11-24,5-15-19,2019-05-15,51.19918,-115.53539,6094607,26650418
ab-15817143,2 Bedroom suite at WorldMark Canmore-Banff,Serviced apartment,Entire home/apt,2011-02-16,2016-11-02,2001-06-19,2019-01-06,51.06942922,-115.3571822,15817143,56490293
ab-3395516,"Studio Timeshare, Canmore-Banff #2",Villa,Entire home/apt,6/23/14,2014-06-23,8-27-17,2017-08-27,51.06903759,-115.3600689,3395516,661691
ab-18394843,"3 rooms, 7 min-COP/8 min-Springbank/45 min-Banff",House,Private room,4/23/17,2017-04-23,5-23-19,2019-05-23,51.08653,-114.26401,18394843,7076371
ab-15832274,"Cozy suite close to Banff, Calgary Olympic Park",Guest suite,Entire home/apt,2011-03-16,2016-11-03,2012-04-18,2018-12-04,51.05899882,-114.2222586,15832274,102513637
ab-21125760,Canmore-Banff 1BR #6 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,9/26/17,2017-09-26,5-24-19,2019-05-24,51.06997,-115.3611,21125760,12613718
ab-21125988,Canmore-Banff 1BR #7 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,9/26/17,2017-09-26,5-14-19,2019-05-14,51.07024,-115.35818,21125988,12613718
ab-21126072,Canmore-Banff Studio #6 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,9/26/17,2017-09-26,5-21-19,2019-05-21,51.0707,-115.36064,21126072,12613718
ab-21126153,Canmore-Banff Studio #7 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,9/26/17,2017-09-26,5-14-19,2019-05-14,51.07087,-115.36083,21126153,12613718
ab-21152650,"Modern Mountain 1 Bedroom Suite in Banff, AB",Condominium,Entire home/apt,9/28/17,2017-09-28,10-23-17,2017-10-23,51.17941825,-115.5686942,21152650,65790915
ab-13786545,Banff Rocky Mountain Resort One Bedroom Condo,Condominium,Entire home/apt,2007-01-16,2016-07-01,5-21-19,2019-05-21,51.1991,-115.53699,13786545,80980743
ab-4786085,CANMORE-BANFF  BIG 1 BEDROOM FULL CONDO SLEEPS 4!!,Apartment,Entire home/apt,11/21/14,2014-11-21,5-23-19,2019-05-23,51.07067,-115.3587,4786085,12057949
ab-1374284,"Double Bed, 7min-COP/8 min-Springbank/45 min-Banff",House,Private room,2007-10-13,2013-07-10,5-24-19,2019-05-24,51.08708,-114.26317,1374284,7076371
ab-1374433,"Twin bed, 7 min-COP/8 min-Springbank/45 min-Banff",House,Private room,2007-10-13,2013-07-10,5-20-19,2019-05-20,51.08576,-114.26336,1374433,7076371
ab-1374436,"Queen bed, 7min-COP/8 min-Sringbank/45 min-Banff",House,Private room,2007-10-13,2013-07-10,5-25-19,2019-05-25,51.08555,-114.26549,1374436,7076371
ab-21234310,"Banff-Canmore WM Resort 1 BR for 4, #2",Condominium,Entire home/apt,2010-07-17,2017-10-07,5-24-19,2019-05-24,51.06886,-115.35687,21234310,3334196
ab-21268425,Studio@Scenic Worldmark Canmore-Banff-no clean fee,Condominium,Entire home/apt,2010-09-17,2017-10-09,5-24-19,2019-05-24,51.06987,-115.36081,21268425,146323554
ab-21269543,1 BD @Scenic WorldMark Canmore-Banff-no clean fee!,Condominium,Entire home/apt,2010-09-17,2017-10-09,5-21-19,2019-05-21,51.06988,-115.35908,21269543,146323554
ab-21270229,2 BD @Scenic WorldMark Canmore-Banff-no clean fee!,Condominium,Entire home/apt,2010-09-17,2017-10-09,5-24-19,2019-05-24,51.06994,-115.36129,21270229,146323554
ab-9422525,"Banff Rocky Mountain: 2-BR, Kitchen",Serviced apartment,Entire home/apt,2011-11-15,2015-11-11,5-24-19,2019-05-24,51.20089,-115.53858,9422525,27042710
ab-1400091,"Canmore Banff 1 BDRM, 1 BTH, Condo, Sleeps 4, #2",Place,Entire home/apt,2012-05-16,2016-12-05,1-14-19,2019-01-14,51.07038548,-115.3584167,1400091,4385059
ab-20174660,Relaxing secluded riverside cabin close to Banff.,Vacation home,Entire home/apt,8/15/17,2017-08-15,2003-02-18,2018-03-02,51.14966954,-114.331725,20174660,70490639
ab-14400792,Banff Canmore Alberta Canada Room E,Other,Private room,2008-06-16,2016-08-06,2011-03-16,2016-11-03,51.05476444,-115.1588849,14400792,28838853
ab-14401377,Panorama Hills Walkout - Springboard 2 Banff & YYC,Guest suite,Entire home/apt,2008-06-16,2016-08-06,2-19-19,2019-02-19,51.15362523,-114.0912043,14401377,6100092
ab-1414123,"Canmore Banff 1 BDRM, 1 BTH, Condo, Sleeps 4, #5",Serviced apartment,Entire home/apt,2012-05-16,2016-12-05,1-14-19,2019-01-14,51.07040439,-115.3584135,1414123,4385059
ab-21313922,Studio Unit @ Canmore Banff #3 Condo Resort,Serviced apartment,Entire home/apt,10/14/17,2017-10-14,5-22-19,2019-05-22,51.06974,-115.35937,21313922,9296727
ab-12340170,"Comfy, convenient 2brm suite-Easy to Banff&Rockies",Apartment,Entire home/apt,2006-10-17,2017-06-10,5-23-19,2019-05-23,51.0721,-114.1055,12340170,11774961
ab-1433701,"Canmore Banff CONDO Studio, slps 2, #2",Place,Entire home/apt,2001-09-17,2017-01-09,1-14-19,2019-01-14,51.06890554,-115.3606882,1433701,4385059
ab-14405993,Banff Canmore Alberta Canada Motorhome,Camper/RV,Entire home/apt,2007-04-17,2017-07-04,2004-02-18,2018-04-02,51.05434133,-115.1569712,14405993,28838853
ab-21383409,"Charming 4BR/3BA, 2500ft2 home, parking, Banff 1hr",House,Entire home/apt,2012-10-17,2017-12-10,5-21-19,2019-05-21,51.13156,-114.15164,21383409,51772230
ab-15867705,"Cochrane. Bed/Bath/Shared Kitchen, 1.5 hr to Banff",Private room in house,Private room,2011-06-16,2016-11-06,2003-07-18,2018-03-07,51.19284365,-114.4951706,15867705,102859202
ab-6234091,2bdm Condo-sleeps6-Banff-WorlMark Resort,Apartment,Entire home/apt,2005-01-15,2015-05-01,5-22-19,2019-05-22,51.06846,-115.35861,6234091,19139775
ab-17575866,Banff Boundary 2 Bedroom Condo with Hot tub,Condominium,Entire home/apt,2003-03-17,2017-03-03,5-22-19,2019-05-22,51.12615,-115.38636,17575866,119324897
ab-18461904,Beautiful Walkout Suite close to Banff.UC,House,Entire home/apt,4/27/17,2017-04-27,5-22-19,2019-05-22,51.14986,-114.22748,18461904,126481751
ab-12368031,Canmore-Banff 1BR #2 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,2004-10-16,2016-04-10,5-22-19,2019-05-22,51.06848,-115.35891,12368031,12613718
ab-20191398,Relaxing riverside rustic home close to Banff,Vacation home,Entire home/apt,8/15/17,2017-08-15,2003-04-18,2018-03-04,51.14881328,-114.3330739,20191398,70490639
ab-21486757,Cozy + Relaxing Banff Condo | Pristine Hot Pools Access!,Condominium,Entire home/apt,10/25/17,2017-10-25,5-24-19,2019-05-24,51.18669,-115.54599,21486757,151701730
ab-21486787,Private Games Room! Bright + Spacious Banff Condo,Condominium,Entire home/apt,10/25/17,2017-10-25,5-20-19,2019-05-20,51.18711,-115.54632,21486787,151701730
ab-21486918,Stunning Banff Mountain Getaway with Hot Pools Access! Sleeps 10!,Condominium,Entire home/apt,10/25/17,2017-10-25,5-15-18,2018-05-15,51.18842598,-115.545717,21486918,151701730
ab-21487158,Bright + Modern Banff Getaway in a Great Location | Private Hot Tub!,Condominium,Entire home/apt,10/25/17,2017-10-25,5-21-19,2019-05-21,51.18709,-115.54715,21487158,151701730
ab-21487201,Rustic Budget Banff Condo with Fireplace | Access to 2 Hot Tubs!,Condominium,Entire home/apt,10/25/17,2017-10-25,5-20-19,2019-05-20,51.20033,-115.53632,21487201,151701730
ab-21487214,"Banff Rocky Mountain Resort 1 Bedroom Condo in Banff, Alberta",Condominium,Entire home/apt,10/25/17,2017-10-25,2-22-18,2018-02-22,51.19938028,-115.5356691,21487214,151701730
ab-21488774,"Quiet, Bright, Cozy Banff Condo | Stay among the peaks!",Condominium,Entire home/apt,10/25/17,2017-10-25,5-24-19,2019-05-24,51.18533,-115.55093,21488774,151701730
ab-21489271,RENOVATED Banff Condo + Loft | Your Rocky Mountain Escape,Condominium,Entire home/apt,10/25/17,2017-10-25,5-22-19,2019-05-22,51.18395,-115.54944,21489271,151701730
ab-21501326,RARE Charming Banff Getaway with Stunning Rundle Mountain View!,Condominium,Entire home/apt,2011-04-17,2017-11-04,5-13-18,2018-05-13,51.1840493,-115.5500608,21501326,151701730
ab-21503971,"Canmore-Banff AB, Canada - 2BR-sleeps 6",Apartment,Entire home/apt,10/28/17,2017-10-28,2007-08-18,2018-07-08,51.06843482,-115.3568859,21503971,25473090
ab-21514266,Fantastic Banff Getaway with Incredible Hot Pools Access- Sleeps 6!!,Condominium,Entire home/apt,10/27/17,2017-10-27,5-24-19,2019-05-24,51.18278,-115.56417,21514266,151701730
ab-21514273,Fantastic Banff Getaway with Incredible Hot Pools Access- Sleeps 6!!,Condominium,Entire home/apt,2011-04-17,2017-11-04,5-14-18,2018-05-14,51.18260251,-115.563833,21514273,151701730
ab-21514303,Stunning Banff Suite with Mountain View Balcony and Hot Pools Access,Condominium,Entire home/apt,2011-04-17,2017-11-04,2005-01-18,2018-05-01,51.18254043,-115.5620172,21514303,151701730
ab-21514922,Perfect Romantic Banff Retreat with Mountain View Hot Pools Access,Condominium,Entire home/apt,2011-04-17,2017-11-04,5-14-18,2018-05-14,51.18005561,-115.5694452,21514922,151701730
ab-21514936,NEW Banff Apartment | 1 Minute from the Centre!,Condominium,Entire home/apt,10/27/17,2017-10-27,5-21-19,2019-05-21,51.18114,-115.56887,21514936,151701730
ab-21549997,"Rocky Mountain Getaway Banff, Canada",Timeshare,Entire home/apt,2011-04-17,2017-11-04,11-28-17,2017-11-28,51.20022615,-115.5369722,21549997,3013389
ab-1495706,"Canmore Banff 1 BDRM, 1 BTH, Condo, Sleeps 4, #3",Serviced apartment,Entire home/apt,2012-05-16,2016-12-05,1-13-19,2019-01-13,51.06856221,-115.3584501,1495706,4385059
ab-4907375,Private room-Close to Calgary&Banff,Private room in house,Private room,2012-10-14,2014-12-10,2012-09-17,2017-12-09,51.162265,-114.4486843,4907375,17133596
ab-4932990,"Lovely 2BR near COP Ski, Banff, Airport  & Stoney",Other,Entire home/apt,12/15/14,2014-12-15,2001-07-17,2017-01-07,51.15659742,-114.1291848,4932990,20673598
ab-4935848,Rocky Mountain Retreat in Canmore/Banff,Cabin,Entire home/apt,12/15/14,2014-12-15,2-24-19,2019-02-24,51.06851,-115.36493,4935848,25431230
ab-17608500,Banff Rocky Mountain Resort- 2bd,Condominium,Entire home/apt,2003-05-17,2017-03-05,2008-02-17,2017-08-02,51.20094156,-115.5366703,17608500,13167617
ab-21610960,Banff Rocky Mountain Resort - 2 Bedroom Suite!,Entire condominium,Entire home/apt,2011-04-17,2017-11-04,1-14-18,2018-01-14,51.20063585,-115.5365136,21610960,29562085
ab-21611071,Banff Rock Mountain Resort - 1 Bedroom Suite!,Resort,Entire home/apt,2011-04-17,2017-11-04,2002-07-19,2019-02-07,51.20066975,-115.5363921,21611071,29562085
ab-18491232,Banff Mountain Home- The Real Rockies Experience,House,Entire home/apt,4/28/17,2017-04-28,5-24-19,2019-05-24,51.17684,-115.56916,18491232,128301072
ab-3635842,"2 Twin Beds, 7min-COP/8min-Springbank/45min-Banff",House,Private room,7/17/14,2014-07-17,5-23-19,2019-05-23,51.08713,-114.26391,3635842,7076371
ab-21699771,1 BD #1 @WorldMark Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,2011-11-17,2017-11-11,5-21-19,2019-05-21,51.07072,-115.36135,21699771,146323554
ab-21700452,Studio #1 @WorldMark Canmore-Banff-no cleaning fee,Condominium,Entire home/apt,2011-11-17,2017-11-11,5-22-19,2019-05-22,51.06917,-115.35932,21700452,146323554
ab-21700883,2 BD #1 @WorldMark Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,2011-11-17,2017-11-11,5-20-19,2019-05-20,51.06953,-115.36128,21700883,146323554
ab-21701225,1 BD @Scenic WM Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,2011-11-17,2017-11-11,5-23-19,2019-05-23,51.07129,-115.36045,21701225,146323554
ab-9569891,"1-Bedroom at Banff Rocky Mountain, Full Kitchen",Condominium,Entire home/apt,11/19/15,2015-11-19,5-24-19,2019-05-24,51.19919,-115.5372,9569891,27042710
ab-21717411,1 BD #2 @Worldmark Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,2011-11-17,2017-11-11,5-24-19,2019-05-24,51.07079,-115.36064,21717411,146323554
ab-19626517,Banff Rocky Mountain Resort in Banff National Park,Condominium,Entire home/apt,6/29/17,2017-06-29,8-13-17,2017-08-13,51.18410894,-115.5563085,19626517,60772646
ab-6361856,1Bdm-Condo Banff  WorldMark Resort,Apartment,Entire home/apt,2005-10-15,2015-05-10,5-21-19,2019-05-21,51.07021,-115.36052,6361856,19139775
ab-1678348,Great apartment in beautiful Banff!,Apartment,Entire home/apt,2001-07-17,2017-01-07,2001-10-17,2017-01-10,51.18444416,-115.5578613,1678348,8879460
ab-1707147,Ranch House East of Banff NaTL Park,Farm stay,Entire home/apt,9/23/13,2013-09-23,5-24-19,2019-05-24,51.2408,-114.84377,1707147,9007934
ab-14518466,Canmore-Banff 1BR #3 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,8/13/16,2016-08-13,2005-12-19,2019-05-12,51.06832,-115.35791,14518466,12613718
ab-8286734,"Canmore Banff 1 BDRM, 1 BATH Condo, Sleeps 4, #2",Condominium,Entire home/apt,2012-05-16,2016-12-05,8-21-18,2018-08-21,51.06945052,-115.3583487,8286734,4385059
ab-19661274,2 Bedrooms at WorldMark resort at Canmore - Banff,Condominium,Entire home/apt,2007-01-17,2017-07-01,2009-09-17,2017-09-09,51.07070442,-115.3596836,19661274,122138209
ab-19674549,Mountain Getaway Canmore Cottage Banff Park民宿Banff,House,Entire home/apt,2007-02-17,2017-07-02,5-18-19,2019-05-18,51.08438,-115.37202,19674549,138365269
ab-19682396,WorldMark Canmore-Banff,Resort,Entire home/apt,2007-02-17,2017-07-02,5-23-19,2019-05-23,51.07107,-115.36134,19682396,138627936
ab-6426753,Banff Canmore Alberta Canada Room C,Other,Private room,5/15/15,2015-05-15,2011-04-16,2016-11-04,51.05394801,-115.1569211,6426753,28838853
ab-16853626,"Banff Rocky Mountain Resort: 2-BR, Sleeps 6",Serviced apartment,Entire home/apt,1/18/17,2017-01-18,5-21-19,2019-05-21,51.19892,-115.53775,16853626,27042710
ab-1846806,"Studio Timeshare, Canmore-Banff #1",Other,Entire home/apt,10/25/13,2013-10-25,8-27-17,2017-08-27,51.07021925,-115.3590044,1846806,661691
ab-9682731,Redwood Retreat- Banff Room.,Bed &amp; Breakfast,Private room,11/26/15,2015-11-26,2011-01-16,2016-11-01,50.98337449,-114.5133378,9682731,50016400
ab-13898416,Banff RockyMountain resort 2bedroom 2bath swim/ten,Resort,Private room,2007-07-16,2016-07-07,5-22-19,2019-05-22,51.20042,-115.53547,13898416,1567806
ab-16004841,"Banff Rocky Mountain Resort, 2020 New Year Week",Serviced apartment,Entire home/apt,11/15/16,2016-11-15,5-24-19,2019-05-24,51.19748,-115.5389,16004841,35880028
ab-16005292,Christmas Only - Executive Home - Ski Banff,House,Entire home/apt,11/15/16,2016-11-15,11-21-16,2016-11-21,51.03093256,-114.1240368,16005292,30236991
ab-19040394,Cozy One Bedroom Suite (easy access to Banff),House,Entire home/apt,5/30/17,2017-05-30,5-22-19,2019-05-22,51.16373,-114.14901,19040394,132890737
ab-20271312,"DT easy, Canada Olympic Park, 1hr to Canmore/Banff",Apartment,Entire home/apt,2008-04-17,2017-08-04,5-23-19,2019-05-23,51.06276,-114.18348,20271312,77502069
ab-7348156,Banff Canmore Alberta Canada Room D,Other,Private room,7/13/15,2015-07-13,10-19-16,2016-10-19,51.05302997,-115.1576263,7348156,28838853
ab-21728813,Scenic Banff gate two bedroom condo loft escape,Apartment,Entire home/apt,2011-11-17,2017-11-11,5-24-19,2019-05-24,51.12666,-115.38627,21728813,6066045
ab-20285561,"Country living, easy access to Calgary & Banff",House,Private room,9/19/17,2017-09-19,5-24-19,2019-05-24,51.05218,-114.25642,20285561,144684970
ab-19068031,Breathtaking Mountain Views!  Close to Banff,Townhouse,Entire home/apt,8/16/17,2017-08-16,5-24-19,2019-05-24,51.08566,-115.34457,19068031,95449589
ab-19719968,Edge of city (closest to mountains and Banff),Guest suite,Private room,2007-04-17,2017-07-04,5-24-19,2019-05-24,51.12945,-114.24287,19719968,138987944
ab-14617901,Canmore-Banff 2 Bedroom Condo,Condominium,Entire home/apt,8/18/16,2016-08-18,5-25-19,2019-05-25,51.0674,-115.35727,14617901,16913110
ab-14618362,Canmore-Banff 1 Bedroom Condo,Condominium,Entire home/apt,8/18/16,2016-08-18,5-22-19,2019-05-22,51.06855,-115.35667,14618362,16913110
ab-14618634,Canmore-Banff Studio Condo,Condominium,Entire home/apt,8/18/16,2016-08-18,5-21-19,2019-05-21,51.069,-115.3587,14618634,16913110
ab-15364178,Canmore-Banff 1BR #4 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,2010-03-16,2016-10-03,5-15-19,2019-05-15,51.06896,-115.35799,15364178,12613718
ab-15364266,Canmore-Banff 1BR #5 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,2010-03-16,2016-10-03,5-24-19,2019-05-24,51.06778,-115.35704,15364266,12613718
ab-15364396,Canmore-Banff 2BR #3 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,2010-03-16,2016-10-03,5-14-19,2019-05-14,51.0691,-115.35843,15364396,12613718
ab-15364491,Canmore-Banff 2BR #5 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,2010-03-16,2016-10-03,5-14-19,2019-05-14,51.06737,-115.35813,15364491,12613718
ab-15364566,Canmore-Banff 2BR #4 (FREE WiFi /FREE PARKING),Condominium,Entire home/apt,2010-03-16,2016-10-03,5-24-19,2019-05-24,51.06753,-115.35875,15364566,12613718
ab-15372456,Worldmark Canmore Banff 1BR,Condominium,Entire home/apt,2010-04-16,2016-10-04,5-22-19,2019-05-22,51.06904,-115.35705,15372456,52651623
ab-19733125,"EntireCOZYhome:Airport,Downtown,Banff,Olympic Park",House,Entire home/apt,2007-05-17,2017-07-05,5-21-19,2019-05-21,51.17978,-114.11869,19733125,37820837
ab-16083595,Banff National Park 2bd Condo,Condominium,Entire home/apt,11/21/16,2016-11-21,5-21-19,2019-05-21,51.17795,-115.57141,16083595,14143158
ab-7464034,"Cozy room A: Airport,downtown,Banff,Olympic Park",House,Private room,7/19/15,2015-07-19,1-27-19,2019-01-27,51.17963782,-114.1200465,7464034,37820837
ab-7464056,"Gorgeous B,downtown,airport, Banff, Olympic park",House,Private room,7/19/15,2015-07-19,9-18-18,2018-09-18,51.18014095,-114.1195227,7464056,37820837
ab-20334085,6 Sleeper RV in Banff park,Entire camper/RV,Entire home/apt,2008-07-17,2017-08-07,2001-11-18,2018-01-11,51.18667252,-115.5426838,20334085,124335235
ab-21967961,Studio #2 @WorldMark Canmore-Banff-no cleaning fee,Condominium,Entire home/apt,2012-08-17,2017-12-08,5-23-19,2019-05-23,51.06941,-115.35691,21967961,146323554
ab-21968038,1 BD #3 @WorldMark Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,2012-08-17,2017-12-08,5-23-19,2019-05-23,51.07034,-115.35887,21968038,146323554
ab-8429422,2 double beds near LRT & Banff hwy,House,Private room,9/16/15,2015-09-16,11-23-16,2016-11-23,51.12994657,-114.2429511,8429422,20418424
ab-22015571,Christmas Ski week(s) at Banff,Entire timeshare,Entire home/apt,2012-06-17,2017-12-06,12-31-17,2017-12-31,51.20036232,-115.5345422,22015571,16008566
ab-22031942,1 Bedroom (4pers) Dec 24-31 Rocky Mtn Resort-Banff,Entire timeshare,Entire home/apt,2012-06-17,2017-12-06,12-31-17,2017-12-31,51.20039084,-115.5354584,22031942,16008566
ab-22051431,1 BD #4 @WorldMark Canmore-Banff-no cleaning fee!,Condominium,Entire home/apt,2012-06-17,2017-12-06,5-22-19,2019-05-22,51.06858,-115.35762,22051431,146323554
ab-17789448,Premium Banff 1 Bedroom + Loft Suite,Condominium,Entire home/apt,3/17/17,2017-03-17,10-24-17,2017-10-24,51.18888317,-115.5464632,17789448,65790915
ab-17789979,Banff Estate Home,House,Entire home/apt,3/17/17,2017-03-17,5-20-19,2019-05-20,51.17073,-115.56852,17789979,111828682
ab-24137551,"Two-bedroom condo, Banff Rocky Mountain Resort",Serviced apartment,Entire home/apt,2004-03-18,2018-04-03,5-22-19,2019-05-22,51.19988,-115.53448,24137551,148817139
ab-22164213,Cozy Banff Room Just Minutes to Downtown + Spa Access,Room in boutique hotel,Private room,2001-06-18,2018-01-06,2005-03-18,2018-05-03,51.18546282,-115.5617879,22164213,151701730
ab-22164228,"Premiere Mountain Room, Steps to Downtown Banff| Onsite Hot Tub/Sauna",Room in boutique hotel,Private room,2012-09-17,2017-12-09,5-20-19,2019-05-20,51.18541,-115.56098,22164228,151701730
ab-22164251,"Premiere Mountain Room Steps from Downtown Banff, with Views!",Room in boutique hotel,Private room,2001-06-18,2018-01-06,2005-03-18,2018-05-03,51.18350448,-115.5611661,22164251,151701730
ab-22164295,Rare Find! Romantic Banff Getaway with Private Mountain View Jacuzzi,Condominium,Entire home/apt,2001-06-18,2018-01-06,5-14-18,2018-05-14,51.18512816,-115.5603093,22164295,151701730
ab-22164310,"Luxurious Mountain Loft | Central Banff Location, Private Jacuzzi!",Condominium,Entire home/apt,8/20/18,2018-08-20,8-29-18,2018-08-29,51.18515742,-115.5603646,22164310,151701730
ab-22164349,"Mountain Getaway Just Steps from Downtown Banff, with Spa On-Site!",Room in boutique hotel,Private room,2012-09-17,2017-12-09,5-23-19,2019-05-23,51.18388,-115.55965,22164349,151701730
ab-22164364,"Mountain Getaway Just Steps from Downtown Banff, with Spa On-Site!",Room in boutique hotel,Private room,2001-06-18,2018-01-06,5-13-18,2018-05-13,51.18327675,-115.5604947,22164364,151701730
ab-22164376,"ACCESSIBLE Mountain Escape, Central Banff Location, Hot Pool On Site!",Room in boutique hotel,Private room,2012-09-17,2017-12-09,5-20-19,2019-05-20,51.1853,-115.56101,22164376,151701730
ab-22164384,Serene Room in Banff | Views+On-site Hot Tub/Sauna! Steps to Downtown,Room in boutique hotel,Private room,2012-09-17,2017-12-09,5-21-19,2019-05-21,51.18478,-115.56145,22164384,151701730
ab-22164405,"New Accessible Room, 1 Minute from Banff Centre! Hot Pools On-Site!",Room in boutique hotel,Private room,2012-09-17,2017-12-09,5-22-19,2019-05-22,51.1801,-115.56827,22164405,151701730
ab-22164418,Luxurious Accessible Room Minutes from Exciting Banff Centre!,Room in boutique hotel,Private room,2001-06-18,2018-01-06,5-13-18,2018-05-13,51.17982382,-115.5699924,22164418,151701730
ab-14711061,Banff Gate Mountain Resort in a 2 Bdrm Chalet,Cabin,Entire home/apt,8/23/16,2016-08-23,1-14-17,2017-01-14,51.03002851,-115.2453704,14711061,3696404
ab-22164651,Accessible Mountain Escape in Perfect Banff Location,Room in boutique hotel,Private room,2001-06-18,2018-01-06,5-13-18,2018-05-13,51.18397272,-115.5597339,22164651,151701730
